SalesKey,OrderDateKey,ShipDateKey,ProductKey,CustomerKey,EmployeeKey,GeographyKey,Quantity,UnitPrice,Discount,SalesAmount,TotalCost,Profit,Channel,PaymentMethod,OrderPriority
258,20231112,20231117,65,1095,8,36,4,10.94,0.0,43.76,28.2,15.56,Phone,Credit Card,Medium
259,20200605,20200606,22,5,2,34,4,34.0,0.15,115.6,60.56,55.04,Online,Credit Card,Medium
260,20210401,20210408,155,562,21,8,4,313.35,0.0,1253.4,958.32,295.08,Retail,Credit Card,Low
261,20240408,20240411,171,99,45,22,1,226.2,0.0,226.2,150.03,76.17,Retail,Credit Card,High
262,20231116,20231117,32,778,35,23,2,345.72,0.0,691.44,498.96,192.48,Retail,Credit Card,High
263,20190802,20190803,60,771,48,2,1,425.65,0.0,425.65,268.3,157.35,Partner,Cash,Low
264,20180521,20180522,41,64,29,17,6,441.27,0.0,2647.62,1557.72,1089.9,Partner,Credit Card,High
265,20180722,20180724,28,53,13,35,4,413.11,0.0,1652.44,725.52,926.92,Partner,Bank Transfer,Medium
266,20220220,20220221,51,1054,17,3,2,24.53,0.0,49.06,28.54,20.52,Retail,PayPal,Low
267,20230708,20230711,189,1181,5,20,2,286.19,0.1,515.14,508.48,6.66,Online,Cash,Medium
268,20240930,20241001,171,649,32,21,4,226.2,0.05,859.56,600.12,259.44,Phone,Credit Card,High
269,20200803,20200804,98,467,8,27,1,144.76,0.05,137.52,105.01,32.51,Online,Cash,Medium
270,20231225,20231226,17,1421,13,8,3,56.84,0.0,170.52,72.57,97.95,Retail,PayPal,Low
271,20200214,20200215,175,666,33,35,5,196.76,0.0,983.8,577.55,406.25,Phone,PayPal,Medium
272,20200623,20200624,82,1302,24,23,5,303.57,0.05,1441.96,959.45,482.51,Online,Cash,Medium
273,20190910,20190911,112,1287,49,15,4,45.56,0.0,182.24,130.52,51.72,Phone,PayPal,Medium
274,20200710,20200724,185,486,17,22,2,72.53,0.0,145.06,125.52,19.54,Online,Credit Card,Medium
275,20221202,20221203,125,198,13,28,3,610.92,0.0,1832.76,867.81,964.95,Retail,Credit Card,Medium
276,20210213,20210218,73,1304,28,33,3,100.99,0.05,287.82,267.09,20.73,Retail,Cash,Low
277,20180518,20180521,188,300,23,22,5,35.11,0.0,175.55,130.0,45.55,Partner,PayPal,Medium
278,20240928,20240930,89,1140,45,8,3,295.53,0.0,886.59,626.49,260.1,Online,PayPal,Medium
279,20180905,20180912,53,1253,9,25,3,351.75,0.05,1002.49,818.19,184.3,Partner,Bank Transfer,Medium
280,20190610,20190612,135,1296,48,25,3,147.44,0.2,353.86,333.15,20.71,Partner,Credit Card,Low
281,20220602,20220604,24,720,39,31,1,151.49,0.0,151.49,96.95,54.54,Phone,Credit Card,Low
282,20180813,20180818,57,800,40,33,4,563.09,0.0,2252.36,1117.04,1135.32,Online,Bank Transfer,Medium
283,20210218,20210221,200,1140,5,19,3,433.32,0.0,1299.96,679.53,620.43,Phone,Cash,Medium
284,20200105,20200106,132,587,1,11,3,72.28,0.2,173.47,138.96,34.51,Online,PayPal,Medium
285,20191222,20191224,157,352,18,5,4,29.81,0.0,119.24,49.92,69.32,Phone,Bank Transfer,Medium
286,20190408,20190411,97,941,8,6,2,463.83,0.0,927.66,541.24,386.42,Partner,Cash,Low
287,20240406,20240408,82,1103,31,29,3,303.57,0.0,910.71,575.67,335.04,Partner,Credit Card,High
288,20180121,20180124,4,1283,31,22,1,47.4,0.0,47.4,22.13,25.27,Retail,Bank Transfer,High
289,20241031,20241102,21,241,49,14,4,62.84,0.0,251.36,164.0,87.36,Partner,Credit Card,Medium
290,20221226,20221227,151,920,43,3,3,31.92,0.05,90.97,60.75,30.22,Partner,Cash,Low
291,20230602,20230604,146,1071,28,26,1,15.89,0.1,14.3,14.0,0.3,Online,PayPal,High
292,20190324,20190326,140,1127,9,36,1,422.38,0.0,422.38,212.08,210.3,Online,Bank Transfer,Low
293,20230518,20230521,178,682,42,23,3,44.61,0.1,120.45,77.46,42.99,Online,Credit Card,Low
294,20180912,20180915,58,62,7,7,1,413.23,0.0,413.23,191.85,221.38,Phone,PayPal,High
295,20210331,20210402,153,104,8,30,2,531.94,0.1,957.49,438.4,519.09,Retail,Cash,Low
296,20181030,20181104,128,1132,29,11,3,88.48,0.0,265.44,165.0,100.44,Partner,Bank Transfer,Low
297,20221123,20221130,129,206,26,34,1,509.38,0.0,509.38,281.17,228.21,Phone,PayPal,Low
298,20200216,20200217,128,1179,47,31,3,88.48,0.0,265.44,165.0,100.44,Partner,Cash,Low
299,20190916,20190919,54,45,17,27,5,241.39,0.1,1086.25,630.3,455.95,Retail,PayPal,Medium
300,20201119,20201124,59,795,6,6,5,300.08,0.15,1275.34,1210.4,64.94,Retail,Credit Card,Low
301,20211230,20220101,180,367,8,8,2,461.19,0.05,876.26,564.74,311.52,Partner,Bank Transfer,Low
302,20240901,20240902,68,554,43,5,2,383.48,0.1,690.26,566.32,123.94,Retail,Cash,Medium
303,20191111,20191113,154,303,5,3,2,213.01,0.0,426.02,314.62,111.4,Online,Credit Card,Medium
304,20190425,20190502,190,1366,30,19,4,323.12,0.1,1163.23,981.08,182.15,Phone,Bank Transfer,High
305,20180515,20180516,85,165,10,40,3,28.17,0.0,84.51,51.09,33.42,Online,Bank Transfer,Low
306,20201127,20201129,200,410,18,1,4,433.32,0.0,1733.28,906.04,827.24,Partner,Credit Card,Low
307,20181015,20181020,13,408,24,3,5,275.0,0.0,1375.0,697.7,677.3,Phone,Bank Transfer,High
308,20201228,20210104,89,356,46,2,1,295.53,0.15,251.2,208.83,42.37,Partner,Bank Transfer,Low
309,20240218,20240225,9,1134,35,26,2,148.6,0.1,267.48,189.5,77.98,Phone,Bank Transfer,Low
310,20210217,20210222,23,900,5,1,5,143.02,0.0,715.1,406.7,308.4,Partner,Cash,Medium
311,20240914,20240917,39,387,24,39,3,269.44,0.0,808.32,697.56,110.76,Partner,PayPal,Medium
312,20211124,20211126,101,952,42,3,3,226.59,0.0,679.77,583.2,96.57,Partner,Credit Card,Low
313,20200627,20200629,139,1040,3,25,2,418.25,0.1,752.85,481.0,271.85,Partner,Bank Transfer,High
314,20191020,20191021,88,274,12,40,2,240.31,0.05,456.59,390.66,65.93,Partner,PayPal,Low
315,20221006,20221008,29,668,35,14,1,38.79,0.0,38.79,31.11,7.68,Phone,Bank Transfer,Low
316,20220610,20220615,141,458,44,13,4,366.0,0.0,1464.0,1070.2,393.8,Retail,Cash,Medium
317,20241121,20241124,65,926,36,21,3,10.94,0.05,31.18,21.15,10.03,Online,PayPal,Medium
318,20200611,20200612,79,124,47,36,5,391.53,0.2,1566.12,1016.4,549.72,Partner,Cash,Low
319,20240111,20240114,24,162,30,4,1,151.49,0.0,151.49,96.95,54.54,Partner,Cash,Low
320,20210408,20210409,139,800,38,40,1,418.25,0.0,418.25,240.5,177.75,Online,PayPal,Medium
321,20191110,20191112,124,740,40,22,2,315.14,0.15,535.74,262.62,273.12,Phone,Cash,Low
322,20240611,20240625,99,894,10,36,4,485.46,0.0,1941.84,876.64,1065.2,Retail,Credit Card,Low
323,20220707,20220709,148,447,37,35,2,66.49,0.05,126.33,84.96,41.37,Retail,PayPal,Low
324,20220807,20220814,94,995,18,3,2,395.37,0.0,790.74,492.16,298.58,Online,Credit Card,Medium
325,20240729,20240730,46,876,8,23,4,74.13,0.1,266.87,161.12,105.75,Online,Cash,High
326,20200625,20200630,63,746,9,2,4,105.24,0.0,420.96,288.96,132.0,Retail,Bank Transfer,Medium
327,20210519,20210521,181,1272,49,2,2,206.64,0.0,413.28,239.02,174.26,Phone,Cash,Low
328,20220923,20220926,82,1100,30,17,3,303.57,0.1,819.64,575.67,243.97,Partner,Bank Transfer,Medium
329,20220118,20220201,125,896,8,19,2,610.92,0.0,1221.84,578.54,643.3,Partner,Bank Transfer,High
330,20220818,20220820,15,272,17,3,3,205.02,0.1,553.55,539.28,14.27,Online,Cash,Medium
331,20200503,20200510,74,213,21,21,6,284.93,0.0,1709.58,1108.92,600.66,Phone,Bank Transfer,Low
332,20240218,20240225,23,1234,15,20,3,143.02,0.0,429.06,244.02,185.04,Online,Bank Transfer,Low
333,20190816,20190818,49,799,1,37,2,232.01,0.0,464.02,318.42,145.6,Phone,PayPal,High
334,20200825,20200826,141,1044,40,4,2,366.0,0.0,732.0,535.1,196.9,Retail,Credit Card,Medium
335,20201016,20201021,127,208,11,27,3,345.35,0.0,1036.05,768.27,267.78,Partner,Credit Card,Low
336,20200616,20200623,95,1340,6,39,3,206.98,0.15,527.8,483.75,44.05,Partner,Credit Card,Low
337,20220504,20220506,81,1289,46,4,2,194.4,0.05,369.36,227.0,142.36,Online,Credit Card,Medium
338,20200326,20200402,84,54,37,1,4,123.5,0.0,494.0,398.52,95.48,Retail,Bank Transfer,Medium
339,20230215,20230216,198,1197,16,20,3,242.83,0.0,728.49,316.62,411.87,Partner,Cash,High
340,20201226,20201231,44,459,12,29,3,378.91,0.05,1079.89,660.69,419.2,Retail,PayPal,Low
341,20190919,20190924,152,1088,33,25,1,282.98,0.0,282.98,164.49,118.49,Retail,PayPal,Medium
342,20180422,20180425,187,324,38,6,1,58.84,0.0,58.84,32.86,25.98,Online,PayPal,Low
343,20191102,20191104,70,395,4,32,1,271.11,0.0,271.11,112.27,158.84,Partner,Credit Card,Low
344,20180126,20180128,6,164,3,7,3,26.67,0.1,72.01,33.21,38.8,Partner,Credit Card,Medium
345,20190914,20190919,51,531,46,7,6,24.53,0.0,147.18,85.62,61.56,Online,Bank Transfer,Low
346,20201225,20201228,84,1288,6,11,3,123.5,0.0,370.5,298.89,71.61,Online,Credit Card,Medium
347,20191218,20191225,108,1441,9,9,1,275.27,0.0,275.27,215.09,60.18,Retail,Cash,Medium
348,20221008,20221013,146,477,46,16,3,15.89,0.0,47.67,42.0,5.67,Online,Cash,Medium
349,20241111,20241112,198,538,15,1,1,242.83,0.0,242.83,105.54,137.29,Online,Credit Card,Medium
350,20190104,20190105,200,254,37,2,3,433.32,0.0,1299.96,679.53,620.43,Online,Bank Transfer,Low
351,20230120,20230127,89,1351,2,36,5,295.53,0.0,1477.65,1044.15,433.5,Retail,PayPal,Medium
352,20180522,20180524,15,908,33,36,3,205.02,0.1,553.55,539.28,14.27,Online,Bank Transfer,Low
353,20180114,20180117,198,1069,24,11,3,242.83,0.0,728.49,316.62,411.87,Partner,Cash,Medium
354,20190615,20190617,95,174,48,1,4,206.98,0.0,827.92,645.0,182.92,Partner,Bank Transfer,Low
355,20190314,20190317,13,72,35,14,3,275.0,0.1,742.5,418.62,323.88,Retail,Bank Transfer,High
356,20190118,20190121,135,859,34,4,2,147.44,0.0,294.88,222.1,72.78,Retail,Credit Card,Medium
357,20200703,20200705,168,869,21,34,5,21.11,0.0,105.55,92.85,12.7,Online,Bank Transfer,Low
358,20210713,20210715,182,1494,5,6,1,223.5,0.05,212.32,140.18,72.14,Phone,Bank Transfer,Low
359,20200830,20200904,88,1304,29,12,1,240.31,0.1,216.28,195.33,20.95,Partner,Cash,Low
360,20220808,20220811,65,329,37,3,2,10.94,0.2,17.5,14.1,3.4,Partner,Credit Card,High
361,20230731,20230807,47,1011,37,26,1,370.43,0.0,370.43,229.43,141.0,Online,Bank Transfer,Low
362,20240918,20240925,127,971,41,24,4,345.35,0.05,1312.33,1024.36,287.97,Retail,Credit Card,Low
363,20200604,20200605,185,981,49,23,1,72.53,0.0,72.53,62.76,9.77,Phone,Cash,Low
364,20220811,20220816,124,497,50,32,1,315.14,0.0,315.14,131.31,183.83,Online,Credit Card,Medium
365,20180320,20180327,193,627,43,10,2,445.25,0.0,890.5,443.7,446.8,Phone,PayPal,Medium
366,20181105,20181107,117,229,48,10,5,267.98,0.0,1339.9,875.95,463.95,Phone,PayPal,Low
367,20191228,20191231,12,1360,27,10,3,127.2,0.1,343.44,273.54,69.9,Online,Cash,Medium
368,20211222,20211224,23,828,20,23,6,143.02,0.15,729.4,488.04,241.36,Partner,Cash,Low
369,20220926,20220927,59,1275,17,12,2,300.08,0.05,570.15,484.16,85.99,Online,Cash,Low
370,20220910,20220913,171,992,38,34,3,226.2,0.0,678.6,450.09,228.51,Phone,PayPal,High
371,20210920,20210922,90,1223,11,18,3,338.46,0.0,1015.38,844.02,171.36,Online,Cash,Low
372,20191214,20191219,47,1367,46,2,1,370.43,0.05,351.91,229.43,122.48,Online,Credit Card,Low
373,20200808,20200810,76,907,11,6,3,349.82,0.05,996.99,818.82,178.17,Online,Credit Card,Medium
374,20211206,20211220,149,827,28,20,2,293.09,0.0,586.18,464.3,121.88,Phone,PayPal,Medium
375,20190415,20190420,197,356,40,12,4,224.21,0.15,762.31,459.0,303.31,Phone,PayPal,Low
376,20220319,20220320,156,1500,4,5,2,156.26,0.1,281.27,269.0,12.27,Phone,Bank Transfer,Medium
377,20200726,20200728,90,1176,12,1,3,338.46,0.0,1015.38,844.02,171.36,Retail,PayPal,High
378,20231209,20231212,112,1242,31,24,4,45.56,0.0,182.24,130.52,51.72,Online,Cash,Medium
379,20240107,20240108,26,747,9,21,1,567.94,0.0,567.94,291.03,276.91,Partner,Cash,High
380,20240110,20240113,144,1351,13,6,2,226.43,0.0,452.86,284.7,168.16,Phone,Bank Transfer,Low
381,20221019,20221026,6,727,34,27,4,26.67,0.0,106.68,44.28,62.4,Retail,Cash,Medium
382,20230506,20230507,166,327,28,36,3,211.12,0.0,633.36,330.03,303.33,Retail,Credit Card,Low
383,20220729,20220730,58,433,16,15,2,413.23,0.0,826.46,383.7,442.76,Online,Credit Card,Medium
384,20210703,20210705,133,430,25,30,3,498.15,0.05,1419.73,791.49,628.24,Online,Credit Card,Low
385,20190728,20190804,196,432,42,18,4,428.43,0.1,1542.35,1188.8,353.55,Retail,Credit Card,Low
386,20231017,20231022,169,500,16,29,3,469.49,0.0,1408.47,772.08,636.39,Partner,Cash,Low
387,20180813,20180816,55,132,26,3,4,84.15,0.0,336.6,290.0,46.6,Online,Credit Card,Low
388,20200426,20200427,160,507,6,10,6,66.01,0.0,396.06,306.9,89.16,Retail,PayPal,Low
389,20240413,20240418,61,212,44,26,3,538.09,0.0,1614.27,729.57,884.7,Online,PayPal,Medium
390,20210901,20210904,172,482,16,30,1,82.11,0.15,69.79,56.09,13.7,Retail,Cash,Low
391,20181019,20181102,1,461,41,21,3,271.97,0.1,734.32,346.47,387.85,Retail,Cash,High
392,20240311,20240312,160,262,29,2,3,66.01,0.0,198.03,153.45,44.58,Phone,PayPal,Low
393,20220503,20220505,48,1351,16,9,4,355.9,0.1,1281.24,929.76,351.48,Phone,Cash,Low
394,20200828,20200830,51,335,34,9,1,24.53,0.2,19.62,14.27,5.35,Retail,Credit Card,High
395,20210501,20210504,119,430,26,38,3,98.93,0.05,281.95,263.49,18.46,Phone,Cash,Low
396,20201007,20201009,124,423,2,16,6,315.14,0.0,1890.84,787.86,1102.98,Retail,Credit Card,Low
397,20220627,20220629,109,1264,5,18,6,191.72,0.15,977.77,605.94,371.83,Retail,Cash,Low
398,20211228,20211230,23,122,18,31,8,143.02,0.15,972.54,650.72,321.82,Phone,PayPal,Low
399,20231023,20231024,46,103,43,37,4,74.13,0.0,296.52,161.12,135.4,Retail,Cash,Low
400,20190917,20190919,82,1051,5,21,2,303.57,0.05,576.78,383.78,193.0,Online,Credit Card,Low
401,20210710,20210712,33,1104,24,32,1,139.79,0.0,139.79,87.88,51.91,Retail,Cash,Medium
402,20180227,20180301,74,1358,8,5,1,284.93,0.1,256.44,184.82,71.62,Online,Credit Card,Medium
403,20220812,20220813,155,649,26,6,2,313.35,0.0,626.7,479.16,147.54,Phone,Bank Transfer,Medium
404,20210728,20210729,66,1328,40,30,3,162.42,0.0,487.26,384.42,102.84,Retail,PayPal,Low
405,20220619,20220621,77,625,15,34,3,72.86,0.0,218.58,143.22,75.36,Online,Credit Card,High
406,20180727,20180728,75,1079,40,29,4,26.54,0.0,106.16,80.76,25.4,Phone,Credit Card,Low
407,20230323,20230326,121,807,20,13,3,667.65,0.0,2002.95,847.32,1155.63,Retail,Bank Transfer,Low
408,20210312,20210315,3,738,36,10,4,62.08,0.1,223.49,204.12,19.37,Retail,Bank Transfer,Low
409,20190217,20190224,97,1471,9,18,2,463.83,0.0,927.66,541.24,386.42,Online,PayPal,Medium
410,20220607,20220608,79,1485,17,6,4,391.53,0.0,1566.12,813.12,753.0,Online,Bank Transfer,Low
411,20201211,20201214,111,1419,46,7,2,323.13,0.0,646.26,398.0,248.26,Partner,Credit Card,Medium
412,20201106,20201113,173,581,24,29,6,207.0,0.0,1242.0,735.36,506.64,Retail,PayPal,Medium
413,20200110,20200113,102,1049,35,23,4,116.88,0.0,467.52,210.72,256.8,Partner,Cash,Medium
414,20200314,20200321,150,576,19,33,1,220.16,0.0,220.16,188.75,31.41,Phone,PayPal,Medium
415,20190223,20190226,81,1113,39,13,3,194.4,0.0,583.2,340.5,242.7,Phone,Bank Transfer,Medium
416,20200707,20200712,151,1309,15,13,2,31.92,0.0,63.84,40.5,23.34,Online,Credit Card,Medium
417,20240227,20240228,165,363,46,23,6,165.92,0.0,995.52,772.68,222.84,Partner,Cash,Low
418,20220105,20220106,70,973,9,16,2,271.11,0.0,542.22,224.54,317.68,Phone,Credit Card,Medium
419,20220306,20220307,68,468,16,8,2,383.48,0.15,651.92,566.32,85.6,Retail,PayPal,High
420,20180321,20180328,1,990,38,40,2,271.97,0.1,489.55,230.98,258.57,Retail,PayPal,Low
421,20240215,20240218,91,441,2,3,6,125.24,0.1,676.3,633.66,42.64,Phone,PayPal,Low
422,20220212,20220214,43,889,19,17,6,131.19,0.0,787.14,580.44,206.7,Retail,Cash,Medium
423,20200407,20200410,6,580,20,18,1,26.67,0.15,22.67,11.07,11.6,Phone,PayPal,Low
424,20220606,20220607,174,334,10,1,1,219.24,0.0,219.24,192.35,26.89,Phone,Cash,High
425,20201203,20201206,136,800,31,22,4,492.5,0.0,1970.0,975.04,994.96,Online,Bank Transfer,Low
426,20210331,20210402,176,991,13,15,2,325.23,0.0,650.46,306.86,343.6,Online,Bank Transfer,High
427,20221023,20221024,12,197,40,36,5,127.2,0.0,636.0,455.9,180.1,Phone,Cash,Medium
428,20220812,20220813,42,999,16,34,1,118.18,0.1,106.36,102.61,3.75,Retail,Cash,Medium
429,20220718,20220720,166,91,2,21,6,211.12,0.0,1266.72,660.06,606.66,Phone,Bank Transfer,Low
430,20190525,20190528,181,695,22,15,2,206.64,0.05,392.62,239.02,153.6,Retail,Bank Transfer,Low
431,20220317,20220320,83,673,15,8,2,65.6,0.1,118.08,63.28,54.8,Retail,PayPal,Low
432,20191126,20191129,200,1104,48,30,2,433.32,0.0,866.64,453.02,413.62,Online,PayPal,Low
433,20210125,20210127,13,1198,11,27,2,275.0,0.0,550.0,279.08,270.92,Partner,Cash,Medium
434,20230831,20230905,148,992,46,14,3,66.49,0.0,199.47,127.44,72.03,Phone,PayPal,Medium
435,20211010,20211024,183,1195,27,14,6,399.93,0.0,2399.58,1696.38,703.2,Phone,Cash,High
436,20230529,20230601,121,1046,36,27,5,667.65,0.2,2670.6,1412.2,1258.4,Online,Credit Card,Low
437,20220309,20220312,114,850,35,11,5,415.15,0.1,1868.18,1460.2,407.98,Partner,Cash,Low
438,20211128,20211129,31,50,22,3,3,156.56,0.05,446.2,358.98,87.22,Phone,PayPal,Medium
439,20210531,20210601,23,1064,16,21,1,143.02,0.1,128.72,81.34,47.38,Online,PayPal,Low
440,20190204,20190205,5,715,1,18,3,333.96,0.15,851.6,546.99,304.61,Retail,Bank Transfer,Low
441,20230730,20230801,31,145,10,29,3,156.56,0.0,469.68,358.98,110.7,Partner,Cash,Medium
442,20190504,20190506,90,1253,43,28,1,338.46,0.0,338.46,281.34,57.12,Online,Bank Transfer,Low
443,20181015,20181029,114,316,42,16,2,415.15,0.1,747.27,584.08,163.19,Online,Bank Transfer,High
444,20211104,20211107,49,1342,23,12,3,232.01,0.0,696.03,477.63,218.4,Retail,Bank Transfer,Low
445,20190313,20190315,190,102,3,28,2,323.12,0.0,646.24,490.54,155.7,Phone,PayPal,Low
446,20231218,20231223,131,178,2,23,4,460.35,0.0,1841.4,745.72,1095.68,Phone,Credit Card,Medium
447,20190317,20190318,138,937,31,30,5,240.05,0.0,1200.25,779.25,421.0,Phone,Cash,Medium
448,20220225,20220304,14,639,46,31,1,99.4,0.0,99.4,63.9,35.5,Online,Cash,Low
449,20200229,20200302,128,218,1,9,5,88.48,0.05,420.28,275.0,145.28,Online,PayPal,Low
450,20200923,20200926,33,736,11,14,2,139.79,0.0,279.58,175.76,103.82,Retail,Credit Card,Medium
451,20210622,20210623,50,1477,39,14,1,14.77,0.1,13.29,12.5,0.79,Partner,Cash,Medium
452,20240327,20240328,188,913,14,35,5,35.11,0.0,175.55,130.0,45.55,Phone,PayPal,Low
453,20241117,20241201,58,35,27,20,4,413.23,0.0,1652.92,767.4,885.52,Phone,PayPal,High
454,20180705,20180710,104,154,2,31,6,61.47,0.0,368.82,209.58,159.24,Retail,Bank Transfer,Medium
455,20180611,20180616,51,681,3,19,1,24.53,0.05,23.3,14.27,9.03,Partner,Credit Card,Medium
456,20240914,20240916,23,1187,35,38,3,143.02,0.0,429.06,244.02,185.04,Partner,PayPal,Low
457,20220119,20220122,54,296,12,19,4,241.39,0.1,869.0,504.24,364.76,Partner,PayPal,High
458,20200301,20200303,185,1421,40,6,1,72.53,0.15,61.65,62.76,-1.11,Phone,Credit Card,Medium
459,20190629,20190630,63,359,46,36,4,105.24,0.0,420.96,288.96,132.0,Retail,PayPal,Medium
460,20240926,20241001,192,1247,4,40,7,413.08,0.05,2746.98,1333.78,1413.2,Partner,Bank Transfer,Low
461,20210218,20210219,21,977,17,2,6,62.84,0.0,377.04,246.0,131.04,Phone,PayPal,Low
462,20180310,20180313,126,974,26,15,1,129.85,0.0,129.85,91.86,37.99,Partner,PayPal,Low
463,20240529,20240601,4,864,46,26,2,47.4,0.0,94.8,44.26,50.54,Partner,Cash,Medium
464,20221017,20221019,18,857,13,38,4,584.63,0.0,2338.52,1159.44,1179.08,Partner,Cash,Low
465,20190927,20190928,122,1026,26,24,2,384.49,0.0,768.98,549.76,219.22,Partner,PayPal,Low
466,20210727,20210730,129,1287,11,5,4,509.38,0.0,2037.52,1124.68,912.84,Partner,PayPal,High
467,20190720,20190725,40,1338,25,6,4,131.52,0.0,526.08,443.0,83.08,Retail,Cash,Low
468,20190617,20190618,140,957,15,21,3,422.38,0.0,1267.14,636.24,630.9,Phone,Credit Card,High
469,20220621,20220623,168,336,9,6,4,21.11,0.05,80.22,74.28,5.94,Online,Cash,Medium
470,20230225,20230228,124,563,36,21,2,315.14,0.0,630.28,262.62,367.66,Phone,PayPal,High
471,20190708,20190722,87,646,24,6,2,198.37,0.0,396.74,312.14,84.6,Phone,Cash,Low
472,20230503,20230506,48,493,12,11,3,355.9,0.0,1067.7,697.32,370.38,Phone,Bank Transfer,Low
473,20200810,20200815,98,1201,3,38,2,144.76,0.15,246.09,210.02,36.07,Online,Bank Transfer,Medium
474,20230907,20230909,17,1146,16,38,2,56.84,0.1,102.31,48.38,53.93,Partner,PayPal,Low
475,20211120,20211121,95,870,32,27,2,206.98,0.0,413.96,322.5,91.46,Retail,Credit Card,Medium
476,20190724,20190726,114,1133,8,5,4,415.15,0.0,1660.6,1168.16,492.44,Retail,Cash,Low
477,20190304,20190306,87,578,6,19,1,198.37,0.0,198.37,156.07,42.3,Phone,Credit Card,Medium
478,20200906,20200909,28,1346,26,18,3,413.11,0.15,1053.43,544.14,509.29,Partner,Bank Transfer,Low
479,20210121,20210123,57,1391,48,6,3,563.09,0.0,1689.27,837.78,851.49,Partner,Bank Transfer,High
480,20180204,20180206,148,1382,8,17,1,66.49,0.2,53.19,42.48,10.71,Partner,Cash,Low
481,20221004,20221006,34,739,28,39,2,93.35,0.0,186.7,93.14,93.56,Phone,Credit Card,High
482,20240820,20240821,12,1047,39,17,2,127.2,0.0,254.4,182.36,72.04,Phone,Bank Transfer,High
483,20201003,20201008,112,887,38,30,3,45.56,0.0,136.68,97.89,38.79,Partner,Bank Transfer,Low
484,20241210,20241212,64,737,26,16,5,524.47,0.15,2229.0,1231.55,997.45,Online,Credit Card,Low
485,20230618,20230620,162,927,5,13,4,262.83,0.15,893.62,799.04,94.58,Retail,Cash,Medium
486,20211031,20211101,5,855,4,16,3,333.96,0.05,951.79,546.99,404.8,Phone,Bank Transfer,High
487,20210815,20210822,97,1356,16,29,3,463.83,0.05,1321.92,811.86,510.06,Online,PayPal,Low
488,20240728,20240731,18,1194,16,38,3,584.63,0.05,1666.2,869.58,796.62,Phone,PayPal,Low
489,20181220,20181225,167,843,13,9,4,10.99,0.0,43.96,37.0,6.96,Phone,PayPal,Medium
490,20200905,20200910,15,1198,21,2,6,205.02,0.15,1045.6,1078.56,-32.96,Partner,PayPal,Low
491,20240917,20240918,52,617,47,13,5,151.37,0.0,756.85,488.7,268.15,Phone,PayPal,Medium
492,20211118,20211119,136,1034,46,32,2,492.5,0.1,886.5,487.52,398.98,Retail,Cash,Low
493,20190207,20190214,49,327,41,10,4,232.01,0.1,835.24,636.84,198.4,Online,Cash,High
494,20220223,20220224,170,1286,40,34,3,170.23,0.1,459.62,434.64,24.98,Online,Bank Transfer,Low
495,20220328,20220404,14,1279,4,34,1,99.4,0.15,84.49,63.9,20.59,Phone,Credit Card,Low
496,20190129,20190205,68,524,50,10,5,383.48,0.05,1821.53,1415.8,405.73,Phone,Bank Transfer,Medium
497,20220916,20220919,147,833,1,16,3,344.03,0.05,980.49,743.01,237.48,Online,Bank Transfer,High
498,20180414,20180416,138,408,46,2,1,240.05,0.05,228.05,155.85,72.2,Partner,Credit Card,Low
499,20230821,20230824,94,842,7,1,1,395.37,0.0,395.37,246.08,149.29,Partner,Bank Transfer,Low
500,20201006,20201009,141,1116,38,16,3,366.0,0.05,1043.1,802.65,240.45,Partner,Credit Card,High
